
1672286409.839966,6747,6322
1672288963.996237,6752,6327
1672289865.422766,6755,6329
1672291162.921138,6762,6337
1672291905.871352,6755,6329
1672292872.938007,6757,6332
1672293593.714402,6770,6344
1672295209.405482,6762,6337
1672296138.769672,6762,6337
1672297084.518296,6757,6332
1672298293.392311,6747,6322
1672299020.308919,6188,5986
1672299752.38541,6183,5981
1672300671.0275,6191,5988
1672302356.51225,6191,5988
1672303233.808208,6191,5988
1672303978.067816,6171,5968
1672305435.464606,6186,5983
1672306165.610327,6196,5993
1672306897.363511,6221,6018
1672307881.860929,6231,6028
1672309348.138835,6224,6020
1672310299.590317,6224,6020
1672311026.485317,6231,6028
1672312017.057839,1168767,1152320
1672312906.039404,1169268,1152814
1672313879.408104,936859,923660
1672314599.361375,942620,929341
1672315989.465761,920576,907605
1672318087.013354,733954,723590
1672319427.731791,831649,819920
1672320574.202124,831649,819920
1672321327.470051,906047,893279
1672322263.911145,865967,853759
1672323524.132527,865717,853512
1672324273.896322,865717,853512
1672325278.126284,907300,894514
1672326004.067171,927841,914768
1672327347.762538,1002991,988868
1672328284.456505,1234453,1217096
1672329015.667923,1096427,1080999
1672330229.066929,1162309,1145960
1672331810.343561,1128992,1113109
1672332681.8743,1125235,1109404
1672334169.875322,1090916,1075565
1672334914.953398,1084153,1068896
1672335648.872013,1074634,1059510
1672336671.934457,1070876,1055805
1672338296.695054,971929,958240
1672339238.49882,961408,947866
1672340268.972995,1064864,1049877
1672341376.650557,1033552,1019002
1672342101.07117,1115966,1100265
1672342841.47184,1115966,1100265
1672343868.836564,1058351,1043455
1672345292.208405,1064864,1049877
1672346298.21761,1003993,989856
1672347049.445068,1046077,1031352
1672348060.913902,1062860,1047901
1672349007.023062,1078642,1063462
1672349888.104453,1105195,1089644
1672350623.334357,1105696,1090138
1672351658.147655,1141768,1125706
1672352763.935877,1177088,1160533
1672353498.711474,1160555,1144231
1672354230.298854,1188611,1171895
1672355354.153661,1279042,1261062
1672356435.045687,1325885,1307251
1672357159.213703,1325885,1307251
1672357891.819075,1155545,1139291
1672364101.294858,1115215,1099524
1672367405.75958,1105946,1090385
1672368810.147733,1103692,1088162
1672370400.528052,1121978,1106193
1672371172.561675,1103441,1087915
1672372086.720514,1114964,1099277
1672372816.25612,1130495,1114591
1672374393.698368,9924,9424
1672375298.710062,1153588,1146088
1672376272.038576,1165244,1157744
1672377540.246595,1212116,1204616
1672378272.503025,1259236,1251736
1672379271.613426,1280068,1272568
1672380001.844853,1336860,1329360
1672381636.511056,1556836,1549336
1672382547.185265,1543196,1535696
1672383477.241219,1992572,1985072
1672384676.08262,2285956,2278456
1672385402.702916,2532220,2524720
1672386132.212836,2522300,2514800
1672387086.083884,3294324,3286824
1672388714.750865,3869932,3862432
1672389599.582628,3442380,3434880
1672390304.0384,3954500,3947000
1672391811.585639,6169884,6162384
1672392540.452307,6169884,6162384
1672393275.311079,6173604,6166104
1672394271.12394,5538476,5530976
1672395741.886737,6464260,6456760
1672396689.254794,5955116,5947616
1672397428.435262,5065044,5057544
1672398414.969011,4982956,4975456
1672399281.841276,4965844,4958344
1672400266.338226,6401764,6394264
1672401019.406676,6324140,6316640
1672402440.531899,5753988,5746488
1672404421.949499,6275532,6268032
1672405752.102268,6297852,6290352
1672406944.960408,6805756,6798256
1672407683.462496,6805756,6798256
1672408679.63659,7432948,7425448
1672409896.555659,7263316,7255816
1672410634.190696,7054004,7046504
1672411368.501805,7029700,7022200
1672412266.43537,6922812,6915312
1672413638.521763,6852876,6845376
1672414397.94777,5591300,5583800
1672415279.591959,6050844,6043344
1672416014.773525,6311492,6303992
1672417762.488349,6333564,6326064
1672418784.675984,6248252,6240752
1672419530.19547,5990084,5982584
1672420724.005754,6176580,6169080
1672421459.2835,5849468,5841968
1672422483.440444,5342804,5335304
1672423226.826229,5547404,5539904
1672424744.76796,5563028,5555528
1672425598.637113,5130020,5122520
1672426350.153606,5130020,5122520
1672427645.497894,5068764,5061264
1672428467.047825,5070004,5062504
1672429198.720099,5006020,4998520
1672429933.725377,5091332,5083832
1672431504.898761,4472324,4464824
1672432243.784892,4525148,4517648
1672433285.615313,5913452,5905952
1672434028.827371,6426316,6418816
1672435123.897567,5978676,5971176
1672435875.890207,6147068,6139568
1672436867.21209,6227420,6219920
1672437594.028691,5958340,5950840
1672438873.06906,5794412,5786912
1672439884.125152,5433324,5425824
1672440642.533895,5513676,5506176
1672441686.097575,5858396,5850896
1672442700.43823,5806316,5798816
1672443486.70521,5894604,5887104
1672444224.822945,5894604,5887104
1672447185.869923,6466740,6459240
1672452010.346571,6866516,6859016
1672454274.725017,7513300,7505800
1672455112.073487,7262324,7254824
1672456743.425019,6674564,6667064
1672457485.987355,6993244,6985744
1672458481.842036,6989028,6981528
1672459211.301951,7118732,7111232
1672460774.677781,7112780,7105280
1672461653.189604,6818156,6810656
1672462661.963112,6777236,6769736
1672463906.782072,6837748,6830248
1672464631.259658,7044332,7036832
1672465367.258917,6980596,6973096
1672466286.397577,7015068,7007568
1672467886.159896,6940668,6933168
1672468801.790701,7019284,7011784
1672469545.828728,7015564,7008064
1672470917.67419,6922564,6915064
1672471672.704367,6451612,6444112
1672472410.053712,6451612,6444112
1672473142.286867,6026788,6019288
1672474920.735625,6241556,6234056
1672475957.948837,6072420,6064920
1672476693.725877,6072420,6064920
1672478166.618764,6040676,6033176
1672478892.884454,6040676,6033176
1672479629.579771,6121028,6113528
1672480358.818482,6121028,6113528
1672481879.104716,6453348,6445848
1672482625.635072,6265364,6257864
1672483356.498776,6304052,6296552
1672484274.930679,6147316,6139816
1672485377.793467,6066468,6058968
1672486093.135438,5938996,5931496
1672486836.015627,5733652,5726152
1672487560.477907,5707116,5699616
1672489886.314437,5471268,5463768
1672491502.590883,5502268,5494768
1672492991.997354,5777548,5770048
1672493867.943012,5783004,5775504
1672494594.392392,5779284,5771784
1672495576.43761,5686780,5679280
1672496568.826393,6026540,6019040
1672497483.235715,5730676,5723176
1672498205.468507,5479700,5472200
1672499224.648383,5248316,5240816
1672500294.473542,5422660,5415160
1672501077.162963,5474492,5466992
1672501813.691672,5413980,5406480
1672502958.731483,5571212,5563712
1672504466.423635,5871044,5863544
1672505307.121757,5874268,5866768
1672506041.705187,5809788,5802288
1672507374.982644,5727452,5719952
1672508278.667019,5883196,5875696
1672509008.927702,6039684,6032184
1672510131.459687,5866332,5858832
1672511314.186553,5874516,5867016
1672512048.156704,5874516,5867016
1672513084.602106,5970740,5963240
1672514119.06251,5915436,5907936
1672514876.250059,5905764,5898264
1672515604.408044,5966524,5959024
1672516333.118534,5957100,5949600
1672517874.438324,5894852,5887352
1672518600.814071,6035468,6027968
1672519351.465128,5956604,5949104
1672520269.635491,5975700,5968200
1672521436.310869,5988596,5981096
1672522169.349778,5950156,5942656
1672522901.457325,5977684,5970184
1672523866.542711,5977684,5970184
1672525135.561633,5975948,5968448
1672525869.982477,5938996,5931496
1672526871.663267,5939244,5931744
1672527609.934984,5932548,5925048
1672528842.570788,5890388,5882888
1672529888.262527,5898324,5890824
1672530634.109033,5858148,5850648
1672534178.170508,5571708,5564208
1672539710.979065,5880220,5872720
1672542244.571044,5519132,5511632
1672543794.429884,5520124,5512624
1672544533.552436,5579892,5572392
1672545481.309499,5558068,5550568
1672547089.539434,5582868,5575368
1672548030.814578,5451676,5444176
1672548765.718764,5552116,5544616
1672550178.795986,13725,13225
1672550918.660586,13725,13225
1672551644.495384,13723,13223
1672552676.797791,13722,13222
1672554299.265564,11933,11422
1672555237.069328,11935,11424
1672555979.579353,11930,11419
1672557336.447955,11930,11419
1672558074.688437,11928,11417
1672558797.633648,11928,11417
1672559529.540364,11927,11416
1672561349.490986,11930,11419
1672562373.846973,11927,11416
1672563096.213946,11927,11416
1672564611.911588,11927,11416
1672565337.904759,11931,11420
1672566072.187434,11931,11420
1672567074.092548,11929,11418
1672568498.007439,11930,11419
1672569487.251035,11929,11418
1672570213.503924,11927,11416
1672571178.667947,11927,11416
1672572038.981607,11926,11415
1672573074.207376,11926,11415
1672573810.594852,11926,11415
1672575209.988232,11926,11415
1672577255.108408,11921,11410
1672578516.414907,11756,11289
1672579661.14826,12197,11753
1672580400.750602,12073,11629
1672581134.294664,12075,11631
1672582534.287859,12075,11631
1672583277.988686,12065,11621
1672583996.596195,12068,11624
1672584733.434268,12056,11612
1672586275.272179,12064,11620
1672587004.598512,12064,11620
1672587739.326316,12064,11620
1672588663.97552,12049,11605
1672590435.778383,12056,11612
1672591516.684647,12056,11612
1672592276.133346,12057,11613
1672593456.495656,12052,11608
1672594202.118118,12048,11604
1672594930.145384,12048,11604
1672595867.40787,12048,11604
1672597430.315012,12055,11611
1672598360.999648,12053,11609
1672599095.3701,12054,11610
1672600432.347202,12054,11610
1672601271.238878,12050,11606
1672602002.349222,12049,11605
1672602735.446153,12049,11605
1672604323.158563,12163,11719
1672605053.911275,12175,11731
1672606070.836148,11951,11507
1672606806.055103,11952,11508
1672607919.957081,11954,11510
1672608651.240042,11958,11514
1672609667.211022,11963,11519
1672610418.418236,11963,11519
1672611658.588766,11957,11513
1672612671.97668,11962,11518
1672613407.220862,11963,11519
1672614463.09387,11956,11512
1672615499.524764,11955,11511
1672616283.7184,11955,11511
1672617016.967861,11957,11513
1672620027.461436,11957,11513
1672624953.850108,12844,12289
1672627487.349127,12057,11613
1672628267.506213,12387,12053
1672629763.46115,12390,12056
1672630696.630551,12390,12056
1672631436.409901,12968,12468
1672632636.408611,12964,12464
1672633920.446705,13054,12499
1672634879.398658,13054,12499
1672635610.607817,13047,12492
1672636864.010517,13158,12603
1672637885.410903,12717,12162
1672638614.948258,12717,12162
1672639851.035704,12716,12161
1672641267.123463,12718,12163
1672642075.119239,12726,12171
1672642817.602887,12283,11837
1672643975.198569,12834,12279
1672644740.253629,12829,12274
1672645674.140169,12831,12276
1672646412.039026,12832,12277
1672648070.534281,12830,12275
1672648919.450657,12828,12273
1672649867.412634,11939,11384
1672651206.709959,12719,12275
1672651968.646656,12718,12274
1672652877.290322,12718,12274
1672653606.474421,12718,12274
1672655057.404005,12379,11934
1672655904.498573,12380,11935
1672656645.958171,12381,11936
1672658102.308949,12387,11942
1672658869.671399,12386,11941
1672659600.324117,12388,11943
1672660340.029569,12388,11943
1672662925.116568,12050,11495
1672664537.230289,12163,11718
1672666128.943385,11828,11273
1672666856.190969,11829,11274
1672667866.007266,11829,11274
1672669120.393218,12273,11939
1672669852.725886,12270,11936
1672670869.60733,12267,11933
1672848851.008823,10532,10088
1672849499.273959,10529,10085
1672851026.581944,10530,10086
1672851794.675758,10560,10116
1672853207.030594,10594,10150
1672853814.738559,10593,10149
1672854325.572859,10574,10130
1672854913.272222,10566,10122
1672856117.286267,10566,10122
1672857237.400783,10560,10116
1672858023.518629,10549,10105
1672858480.836173,10549,10105
1672859474.03477,10543,10099
1672860259.101082,10553,10109
1672860952.93947,10547,10103
1672861501.980069,10545,10101
1672862137.86432,10545,10101
1672863165.018321,10551,10107
1672864211.790894,10556,10112
1672864743.520108,10550,10106
1672865225.682538,10550,10106
1672865705.122227,10550,10106
1672866688.119837,10549,10105
1672867502.750995,10549,10105
1672868170.227963,10549,10105
1672868695.241898,10549,10105
1672869289.577536,10551,10107
1672870309.799839,10551,10107
1672871257.799068,10548,10104
1672871800.856084,10548,10104
1672872340.146199,10544,10100
1672872906.816764,10544,10100
1672873909.181746,10547,10103
1672874973.138976,10545,10101
1672875460.419256,10545,10101
1672875959.998197,10100,9766
1672876483.345326,10102,9768
1672880240.646802,10110,9776
1672884968.654749,10117,9783
1672887050.362227,9668,9113
1672887610.660598,9668,9113
1672888756.00634,9672,9117
1672889474.526815,9673,9118
1672889971.468089,9677,9122
1672890461.61471,9677,9122
1672890977.320296,9679,9124
1672892062.243452,9675,9120
1672893272.714085,9676,9121
1672893974.779419,9673,9118
1672894504.707377,9668,9113
1672895505.768128,9667,9112
1672896419.352459,9670,9115
1672896952.814385,9670,9115
1672897464.373987,10670,10115
1672898070.64526,10672,10117
1672899249.344124,10674,10119
1672900371.415772,10670,10115
1672901101.177504,10672,10117
1672901697.778057,10672,10117
1672902665.682594,10671,10116
1672904077.575788,10667,10112
1672904717.186521,10669,10114
1672905273.665745,10666,10111
1672906575.853786,10666,10111
1672907672.388154,10669,10114
1672908344.686105,10669,10114
1672908903.103358,10666,10111
1672909953.90694,9887,9332
1672910938.598033,9886,9331
1672911465.652235,9887,9332
1672911965.00551,9887,9332
1672912510.77005,9887,9332
1672913599.472931,9886,9331
1672914772.941204,9887,9332
1672916098.300147,9887,9332
1672917060.528312,10443,10109
1672917804.69752,10105,9771
1672918517.100639,10103,9769
1672919098.148321,10103,9769
1672919731.490601,10097,9763
1672921286.525104,10322,9988
1672922787.520477,10325,9991
1672923167.336649,10328,9994
1672924900.196359,10325,9991
1672925840.063805,10324,9990
1672926354.230153,10316,9982
1672926924.262238,10316,9982
1672927883.624423,10096,9762
1672928885.690509,10097,9763
1672929468.12442,10098,9764
1672929947.919128,10098,9764
1672930513.929523,10096,9762
1672931630.520197,10096,9762
1672932754.490729,10098,9764
1672933550.855304,10096,9762
1672934126.583599,10109,9775
1672935458.332267,10106,9772
1672937012.21037,10100,9766
1672937883.872466,10095,9761
1672938758.107118,10097,9763
1672939690.813545,10091,9757
1672940242.664388,10093,9759
1672940707.041737,10093,9759
1672941301.936265,10094,9760
1672942465.510678,10094,9538
1672943642.878833,10095,9539
1672944366.969474,10093,9537
1672944891.851833,10096,9540
1672945810.460827,10095,9539
1672946468.171229,10098,9542
1672946948.987371,10098,9542
1672947456.022765,10098,9542
1672947953.083629,10094,9538
1672948516.255252,10094,9538
1672949591.734301,10093,9537
1672950601.08831,10094,9538
1672951131.096703,10096,9540
1672951658.437774,10096,9540
1672952173.026614,10097,9541
1672953082.10498,10094,9538
1672953889.408099,10092,9536
1672954533.886876,10096,9540
1672955099.879944,10096,9540
1672955681.768485,10095,9539
1672956719.070218,10096,9540
1672957760.230356,10095,9539
1672958253.821703,10095,9539
1672958794.421865,10095,9539
1672959297.218822,10095,9539
1672960371.528693,10095,9539
1672961394.64465,10104,9548
1672961933.631257,10104,9548
1672962423.295578,10098,9542
1672962902.296583,10098,9542
1672966654.166296,10096,9540
1672971553.574434,10433,9988
1672973691.001858,10339,9894
1672974816.591606,10339,9894
1672975831.971797,10339,9894
1672976359.5522,10339,9894
1672976869.401678,10339,9894
1672977375.125043,10339,9894
1672978466.743661,10339,9894
1672979607.669732,10339,9894
1672980321.371392,10339,9894
1672980901.271848,10338,9893
1672981868.191825,10338,9893
1672982821.668744,10339,9894
1672983316.764115,10338,9893
1672983901.770751,10338,9893
1672984470.818552,10338,9893
1672985741.669806,10339,9894
1672986845.886731,10339,9894
1672987557.001766,10339,9894
1672988107.027954,10339,9894
1672989097.265363,10339,9894
1672989785.471325,10449,10004
1672990531.665473,10548,10103
1672991083.519252,10547,10102
1672991688.667443,10547,10103
1672992863.110649,10549,10105
1672994016.472347,10553,10109
1672994761.92186,10553,10109
1672995297.149535,10551,10107
1672996316.172596,10550,10106
1672997314.109003,10548,10104
1672997830.72854,10547,10103
1672998306.62783,10547,10103
1672998924.479727,10547,10103
1672999938.371738,10548,10104
1673001151.589497,10547,10103
1673001900.812684,10550,10106
1673002523.181405,10550,10106
1673003487.110865,10547,10103
1673004197.497584,10547,10103
1673004947.631691,10546,10102
1673005468.068861,10547,10103
1673006113.630932,10549,10105
1673007705.326612,10546,10102
1673009477.908256,10546,10102
1673010042.224358,10546,10102
1673010718.414291,10547,10103
1673011984.502629,10544,10100
1673012716.158232,10544,10100
1673013297.343585,10450,10006
1673014303.095362,10450,10006
1673015208.33142,10546,10102
1673015737.884427,10546,10102
1673016297.642404,10547,10103
1673016904.164928,10546,9978
1673018026.028252,10547,9979
1673019079.742622,10551,9983
1673019622.366671,10551,9983
1673020155.352196,10549,9981
1673020643.327564,10549,9981
1673021897.435893,10549,9981
1673024141.242407,10546,9978
1673025082.683923,10548,9980
1673026164.75926,10546,9978
1673026667.808916,10546,9978
1673027186.536675,10546,9978
1673027714.377636,10545,9977
1673028848.978483,10546,9978
1673030018.805874,10546,9978
1673030740.729012,10547,9979
1673031292.992459,10547,9979
1673032193.625643,10547,9979
1673032881.560518,10546,9978
1673033378.269574,10546,9978
1673033911.578478,10546,9978
1673034401.20366,10546,9978
1673034882.826176,10547,9979
1673035973.03759,10546,9978
1673036953.957037,10547,9979
1673037479.70217,10547,9979
1673037971.439544,10548,9980
1673038483.311336,10548,9980
1673039455.748728,10548,9980
1673040200.384094,10553,9985
1673040931.309982,10549,9981
1673041508.03407,10549,9981
1673042092.439761,10551,9983
1673043097.021707,10549,9981
1673044081.851219,10548,9980
1673044597.839859,10546,9978
1673045087.552339,10546,9978
1673045685.087127,10546,9657
1673046687.914754,10546,9657
1673047627.499502,10546,9657
1673048169.864518,10546,9657
1673048681.515104,10546,9657
1673049311.615184,10545,9656
1673052905.43792,10546,10102
1673056161.990858,10546,10102
1673057551.424962,10546,10102
1673057766.867912,10546,10102
1673059667.98554,10102,9768
1673060234.706202,10102,9768
1673061251.31652,10104,9770
1673062157.415834,10103,9769
1673062734.261631,10103,9769
1673063167.148502,10104,9770
1673063705.554195,10102,9768
1673064858.012435,10102,9768
1673066020.180766,10103,9769
1673066709.048078,10102,9768
1673067308.668612,10103,9769
1673068267.062069,10103,9769
1673069098.225073,10103,9769
1673069723.414824,10103,9769
1673070306.271497,10103,9769
1673070880.493021,10103,9769
1673072011.90987,10103,9769
1673073112.493585,10103,9769
1673073928.91083,10104,9770
1673074516.426736,10104,9770
1673075457.43223,10104,9770
1673076156.363077,10103,9769
1673076920.886891,10103,9769
1673077491.059719,10103,9769
1673078090.402204,9769,9325
1673079257.960916,9880,9436
1673080335.59339,9880,9436
1673081065.74394,9880,9436
1673081727.653672,9879,9435
1673082666.114259,9880,9436
1673083478.084699,9879,9435
1673084123.191657,9879,9435
1673084694.933715,9879,9435
1673085304.74736,9879,9435
1673086279.798553,9879,9435
1673087262.233724,9879,9435
1673087771.812211,9879,9435
1673088293.238136,9878,9434
1673088883.474859,9878,9434
1673089766.92968,9879,9435
1673090422.355677,9879,9435
1673090928.157398,9878,9434
1673091428.114798,9878,9434
1673091921.798673,9878,9434
1673092464.289671,9877,9433
1673093952.947394,9879,9435
1673095620.101698,9878,9434
1673096574.893689,9878,9434
1673097972.455746,9878,9434
1673098507.169301,9878,9434
1673099128.460107,9878,9434
1673099697.346123,9877,9433
1673100640.637534,9877,9433
1673101413.765726,9878,9434
1673102130.979132,9878,9434
1673102698.336604,9878,9434
1673103304.756702,9878,9434
1673104256.678478,9878,9434
1673105138.144607,9880,9436
1673105720.839673,9880,9436
1673106286.606353,9879,9435
1673106898.797356,9880,9436
1673108087.197592,9878,9434
1673109445.055899,10435,9990
1673110057.998843,10438,9993
1673110596.3889,10440,9995
1673111384.742272,10438,9993
1673112286.308287,10436,9991
1673112940.268681,10434,9989
1673113505.920237,10434,9989
1673114099.154128,10437,9992
1673115209.485779,10437,9992
1673116303.015769,10436,9991
1673116867.814346,10436,9991
1673117388.344974,10435,9990
1673117901.9726,10434,9989
1673118708.292323,10435,9990
1673119204.190244,10435,9990
1673119746.034457,10435,9990
1673120237.404973,10435,9990
1673120730.786033,10435,9990
1673121304.406413,10434,9989
1673122306.908204,10434,9989
1673123286.37223,10434,9989
1673123811.272409,10435,9990
1673124295.001176,10324,9990
1673124918.741857,10323,9989
1673125799.494955,10323,9989
1673126552.833228,10323,9989
1673127331.764563,10324,9990
1673127915.888048,10324,9990
1673128498.010511,10324,9990
1673129436.500741,10324,9990
1673130350.340684,10323,9989
1673130931.709217,10323,9989
1673131519.68964,10324,9990
1673132098.038785,10324,9990
1673133061.335341,10324,9990
1673133899.308311,10323,9989
1673134552.599549,10323,9989
1673135079.82142,10323,9989
1673135692.264385,10323,9989
1673138504.040107,10323,9989
1673139607.552668,10323,9989
1673144546.810743,10323,9989
1673146659.969641,10323,9989
1673147681.639838,10323,9989
1673148588.686998,10323,9989
1673149127.758165,10323,9989
1673149603.843317,10323,9989
1673150116.867064,10323,9989
1673151256.35885,10323,9989
1673152413.445896,10323,9989
1673153119.299032,10323,9989
1673153690.652955,10323,9989
1673154638.816231,10323,9989
1673155487.615632,10323,9989
1673156126.593254,10324,9990
1673156696.860045,10323,9989
1673157301.855071,10323,9989
1673158462.881375,10324,9990
1673159528.466745,10324,9990
1673160312.18049,10324,9990
1673160940.15023,10324,9990
1673161833.66389,10323,9989
1673162565.536077,10323,9989
1673163307.368534,10323,9989
1673163894.844023,10323,9989
1673164483.475194,10323,9989
1673165682.866688,10323,9989
1673166718.241831,10323,9989
1673167488.270206,10323,9989
1673168118.456268,10323,9989
1673169049.710878,10323,9989
1673169891.301042,10323,9989
1673170541.871724,9989,9656
1673171095.693886,9989,9656
1673171725.789206,9989,9656
1673172715.583699,9989,9656
1673173834.498717,9989,9656
1673174324.671208,9989,9656
1673174797.32093,10212,9878
1673175283.399992,10212,9878
1673176163.690341,10211,9877
1673176867.84287,10322,9988
1673177320.22418,10322,9988
1673177839.242725,10322,9988
1673178316.529373,10319,9985
1673178900.534688,10319,9985
1673180397.890171,10317,9983
1673182107.254618,10318,9984
1673183118.207649,10318,9984
1673184420.286041,10322,9988
1673184918.327282,10322,9988
1673185512.379581,10323,9989
1673186085.626084,10323,9989
1673187012.994369,10211,9877
1673187817.83788,10211,9877
1673188508.164865,10211,9877
1673189109.708831,10211,9877
1673189680.480746,10211,9877
1673190701.551213,10210,9876
1673191609.790006,10211,9877
1673192097.212922,10211,9877
1673192717.918991,10211,9877
1673193320.542912,10212,9878
1673194494.106018,10212,9878
1673195879.131438,10210,9876
1673196507.47633,10207,9873
1673197018.577346,10211,9877
1673197792.037405,10207,9873
1673198608.910363,10208,9874
1673199338.848509,10209,9875
1673199860.791481,10209,9875
1673200495.526036,10208,9874
1673201577.814429,10209,9875
1673202690.475402,10208,9874
1673203295.128027,10208,9874
1673203766.699903,10208,9874
1673204269.150032,10208,9874
1673205078.293277,10208,9874
1673205643.470621,10207,9873
1673206129.318354,10207,9873
1673206634.345795,10207,9873
1673207121.999082,10207,9873
1673207692.332796,10207,9873
1673208728.437141,10209,9875
1673209669.057083,10209,9875
1673210200.174643,10209,9875
1673210702.945259,10209,9875
1673211298.557138,10207,9873
1673212211.988288,10207,9873
1673212907.753927,10207,9873
1673213772.607283,10206,9872
1673214294.819275,10206,9872
1673214881.446988,10205,9871
